,Unnamed: 0,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,ZIP,ZIP5,nteeFinal,SUBDISCIPLINE
575,113812,140 SECOND AVENUE,NEW YORK,,53350,133335670,161391,36061.0,140 SECOND AVENUE NEW YORK NY 10003-8364,CROSS PERFORMANCE INC,A60,27780.0,81130,NY,140 SECOND AVENUE,10003-8364,10003.0,A60,Performing Arts
576,114100,34-24 82ND STREET,JACKSON HEIGHTS,,80190,204691926,77538,36081.0,34-24 82ND STREET JACKSON HEIGHTS NY 11372-2937,HOUSES ON THE MOON THEATER COMPANY,A65,0.0,80190,NY,34-24 82ND STREET,11372-2937,11372.0,A65,Theater
577,114416,2358 W 12TH ST,BROOKLYN,,13501,510456988,10029,36047.0,2358 W 12TH ST BROOKLYN NY 11223-5734,FAPA OF AMERICA INC,A40,0.0,13501,NY,2358 W 12TH ST,11223-5734,11223.0,A40,Visual Arts
578,114464,484 WEST 43RD STREET,NEW YORK,,32020,510180509,26047,36061.0,484 WEST 43RD STREET NEW YORK NY 10036-6319,FELICE LESSER DANCE THEATRE FOUNDATION INC,A62,165.0,33028,NY,484 WEST 43RD STREET,10036-6319,10036.0,A62,Dance
579,114498,PO BOX 845,NEW YORK,,3000,113242365,26763,36061.0,,JEWISH THEATER OF NEW YORK INCORPORATED,A65,41070.0,44070,NY,,10108-0845,10108.0,A65,Theater
580,114612,2373 BROADWAY APT 802,NEW YORK,,42883,133798373,56641,36061.0,2373 BROADWAY NEW YORK NY 10024-2835,UNTITLED THEATER COMPANY NO 61 LTD,A65,10913.0,52892,NY,2373 BROADWAY,10024-2835,10024.0,A65,Theater
581,114708,129 COLUMBIA HEIGHTS,BROOKLYN,,43137,134136382,91916,36047.0,129 COLUMBIA HEIGHTS BROOKLYN NY 11201-1691,MIND TO MOVE INC,A62,41821.0,84958,NY,129 COLUMBIA HEIGHTS,11201-1691,11201.0,A62,Dance
582,114903,333 EAST 46TH STREET,NEW YORK,,22000,43790236,19350,36061.0,333 EAST 46TH STREET NEW YORK NY 10017-7401,OVERGROUND 888 LIMITED,A20,0.0,22000,NY,333 EAST 46TH STREET,10017-7401,10017.0,A20,Arts & Culture
583,115074,2 HELENA RD,STATEN ISLAND,,18225,274509890,18700,36085.0,2 HELENA RD STATEN ISLAND NY 10304-1353,THEATER IN THE WOODS FILM CONSERVATORY INC,A6E,0.0,18225,NY,2 HELENA RD,10304-1353,10304.0,A6E,Performing Arts Schools
584,115087,254 HICKS ST,BROOKLYN,,28072,112556169,44101,36047.0,254 HICKS ST BROOKLYN NY 11201-4028,GRACE & SPIRITUS CHORALE OF BROOKLYN,A6B,23041.0,51114,NY,254 HICKS ST,11201-4028,11201.0,A6B,Singing & Choral Groups
585,115237,39 W 32ND ST RM 1600B,NEW YORK,,48715,133460383,59117,36061.0,39 W 32ND ST NEW YORK NY 10001-3839,THE NATIONAL ASSOCIATION FOR KOREAN SCHOOLS NORTH EAST CHAPTER,A23,16700.0,65519,NY,39 W 32ND ST,10001-3839,10001.0,A23,Cultural & Ethnic Awareness
586,115953,268 E BROADWAY SUITE A-1102,NEW YORK,,3786,205226886,3744,36061.0,268 E BROADWAY NEW YORK NY 10002-2686,LOWER EAST SIDE PERFORMING ARTS INC,A60,0.0,3786,NY,268 E BROADWAY,10002-2686,10002.0,A60,Performing Arts
587,115963,9937 64TH RD,REGO PARK,,2048,371499907,1910,36081.0,9937 64TH RD REGO PARK NY 11374-2657,BUKHARIAN JEWISH THEATHER STUDIO INC,A6E,0.0,2048,NY,9937 64TH RD,11374-2657,11374.0,A6E,Performing Arts Schools
588,116195,210 RIVERSIDE DR APT 8E,NEW YORK,,37000,134096976,30579,36061.0,210 RIVERSIDE DR NEW YORK NY 10025-6881,PREMIERA INC,A65,0.0,37003,NY,210 RIVERSIDE DR,10025-6881,10025.0,A65,Theater
589,116260,575 EAST NEW YORK AVENYUE ROOM 1C,BROOKLYN,,38200,113673898,38200,36047.0,575 EAST NEW YORK AVENYUE BROOKLYN NY 11225-0000,RUSSIAN ARTS THEATER & STUDIO INC,A6E,0.0,38200,NY,575 EAST NEW YORK AVENYUE,11225-0000,11225.0,A6E,Performing Arts Schools
590,116278,C/O EPSTEIN 215 EAST 79TH STREET,NEW YORK,,48831,133163521,85255,36061.0,C/O EPSTEIN 215 EAST 79TH STREET NEW YORK NY 10075-0000,PROFESSIONAL WOMENS PHOTOGRAPHERS,A40,22900.0,71938,NY,C/O EPSTEIN 215 EAST 79TH STREET,10075-0000,10075.0,A40,Visual Arts
591,116583,415 W 55TH ST,NEW YORK,,4750,203981885,69512,36061.0,415 W 55TH ST NEW YORK NY 10019-4435,DOKOUDOVSKY NEW YORK CONSERVATORYOF DANCE INC,A6E,63630.0,68380,NY,415 W 55TH ST,10019-4435,10019.0,A6E,Performing Arts Schools
592,116749,230 W 105TH ST APT 4B,NEW YORK,,27700,900879741,5481,36061.0,230 W 105TH ST NEW YORK NY 10025-3924,HEREFORD ARTS INC,A68,0.0,27700,NY,230 W 105TH ST,10025-3924,10025.0,A68,Music
593,116887,115 W 30TH STREET,NEW YORK,,0,133461302,40208,36061.0,115 W 30TH STREET NEW YORK NY 10001-4010,LRP RECORD PRODUCTION CORPORATION,A68,37327.0,37327,NY,115 W 30TH STREET,10001-4010,10001.0,A68,Music
594,117229,12951 135TH ST,S OZONE PARK,,140,300593618,1314,36081.0,12951 135TH ST S OZONE PARK NY 11420-3543,MULTI-CULTURAL CREATIVE ARTS PROGRAM CENTER,A23,3626.0,3766,NY,12951 135TH ST,11420-3543,11420.0,A23,Cultural & Ethnic Awareness
595,117894,4745 PARSONS BLVD,FLUSHING,,87854,205277321,84208,36081.0,4745 PARSONS BLVD FLUSHING NY 11355-2328,SJ CHINESE CULTURE STUDIO INC,A23,0.0,87854,NY,4745 PARSONS BLVD,11355-2328,11355.0,A23,Cultural & Ethnic Awareness
596,118145,134 MARINERS LN,STATEN ISLAND,,0,10671893,95919,36085.0,134 MARINERS LN STATEN ISLAND NY 10303-2548,ALEXANDRIA & AKEAS PLAYHOUSE INC,A61,93189.0,93189,NY,134 MARINERS LN,10303-2548,10303.0,A61,Performing Arts Centers
597,118342,20-12 20TH ST,ASTORIA,,100,113344610,78,36081.0,20-12 20TH ST ASTORIA NY 11105-3528,GREEK AMERICAN BROADCASTING INFO & CULTURAL ACTIVITIES CORPORATION,A23,0.0,100,NY,20-12 20TH ST,11105-3528,11105.0,A23,Cultural & Ethnic Awareness
598,118691,2514 BROADWAY,ASTORIA,,5,273196778,0,36081.0,2514 BROADWAY ASTORIA NY 11106-3414,SOCIETY OF EPIROTES ANAGENESIS,A23,0.0,5,NY,2514 BROADWAY,11106-3414,11106.0,A23,Cultural & Ethnic Awareness
599,118766,520 8TH AVE RM 315,NEW YORK,,65372,132932524,128904,36061.0,520 8TH AVE NEW YORK NY 10018-8651,ALLIANCE FOR THE DEVELOPMENT OF THEATRE ARTISTS INC,A65,64325.0,125007,NY,520 8TH AVE,10018-8651,10018.0,A65,Theater
600,118822,111 W 17TH ST FL 3,NEW YORK,,0,132904738,18286,36061.0,111 W 17TH ST NEW YORK NY 10011-5468,WESTBETH THEATRE CENTER INC,A65,0.0,0,NY,111 W 17TH ST,10011-5468,10011.0,A65,Theater
601,118893,231 W 29TH ST RM 305,NEW YORK,,9550,133651259,51454,36061.0,231 W 29TH ST NEW YORK NY 10001-5551,PAINTING GROUP INC,A40,44341.0,53891,NY,231 W 29TH ST,10001-5551,10001.0,A40,Visual Arts
602,118949,PO BOX 24742,BROOKLYN,,35444,454815944,109709,36047.0,,THEATRE OF THE OPPRESSED NYC,A65,51246.0,86690,NY,,11202-4742,11202.0,A65,Theater
603,119021,458 WEST 57TH STREET,NEW YORK,,3512,562474819,6126,36061.0,458 WEST 57TH STREET NEW YORK NY 10019-3020,HELLS KITCHEN CULTURAL CENTER INC,A20,0.0,4218,NY,458 WEST 57TH STREET,10019-3020,10019.0,A20,Arts & Culture
604,119127,2334 24TH ST,ASTORIA,,183,10937547,639,36081.0,2334 24TH ST ASTORIA NY 11105-3415,NOSEDIVE PRODUCTIONS INC,A65,0.0,183,NY,2334 24TH ST,11105-3415,11105.0,A65,Theater
605,119462,PO BOX 6165,ASTORIA,,7900,113220077,14260,36081.0,,DR WANG KANG-LUS MEMORIAL FOUNDATION INC,A60,0.0,8139,NY,,11106-0165,11106.0,A60,Performing Arts
606,119478,385 5TH AVE RM 509,NEW YORK,,12318,133110260,35149,36061.0,385 5TH AVE NEW YORK NY 10016-3346,ART DECO SOCIETY OF NEW YORK INC,A03,38504.0,50822,NY,385 5TH AVE,10016-3346,10016.0,A03,Professional Societies & Associations
607,119784,62 W 62ND ST APT 5A,NEW YORK,,6000,134148666,8000,36061.0,62 W 62ND ST NEW YORK NY 10023-7007,ALLEGRO MUSIC FOUNDATION LTD,A68,0.0,6000,NY,62 W 62ND ST,10023-7007,10023.0,A68,Music
608,120108,137 QUENTIN RD,BROOKLYN,,0,264435254,31351,36047.0,137 QUENTIN RD BROOKLYN NY 11223-1201,CEKPET,A23,30075.0,30075,NY,137 QUENTIN RD,11223-1201,11223.0,A23,Cultural & Ethnic Awareness
609,120504,50 PARK TER W APT 5D,NEW YORK,,8864,113342461,9529,36061.0,50 PARK TER W NEW YORK NY 10034-1576,ETHOS PERCUSSION GROUP INC,A68,0.0,8867,NY,50 PARK TER W,10034-1576,10034.0,A68,Music
610,120647,330 WEST 145TH ST,NEW YORK,,47222,134027804,47997,36061.0,330 WEST 145TH ST NEW YORK NY 10039-3093,MANHATTAN BRASS QUINTET INC,A68,0.0,47222,NY,330 WEST 145TH ST,10039-3093,10039.0,A68,Music
611,121180,178 PRINCE ST,NEW YORK,,0,132765717,149233,36061.0,178 PRINCE ST NEW YORK NY 10012-2974,WARD-NASSE GALLERY INC,A60,144656.0,144676,NY,178 PRINCE ST,10012-2974,10012.0,A60,Performing Arts
612,121357,C/O 71 NASSAU ST,NEW YORK,,89071,352345641,92509,36061.0,C/O 71 NASSAU ST NEW YORK NY 10038-0000,MORE ART INC,A40,5795.0,94947,NY,C/O 71 NASSAU ST,10038-0000,10038.0,A40,Visual Arts
613,121582,250 W 50TH ST APT 23K,NEW YORK,,2000,133529111,32255,36061.0,250 W 50TH ST NEW YORK NY 10019-6725,SWEDISH WOMENS EDUCATIONAL ASSOCIATION,A23,34402.0,36568,NY,250 W 50TH ST,10019-6725,10019.0,A23,Cultural & Ethnic Awareness
614,121683,1486 5TH AVENUE,NEW YORK,,106611,133548252,109055,36061.0,1486 5TH AVENUE NEW YORK NY 10035-2703,OPUS DANCE THEATRE & COMMUNITY SERVICE,A62,0.0,106611,NY,1486 5TH AVENUE,10035-2703,10035.0,A62,Dance
615,121907,PO BOX 740598,REGO PARK,,0,202665358,1527,36081.0,,GRACE SPRING MUSIC MINISTRIES INC,A68,0.0,0,NY,,11374-0598,11374.0,A68,Music
616,121926,5-09 48TH AVE,LONG ISLAND CITY,,103617,205746098,107396,36081.0,5-09 48TH AVE LONG ISLAND CITY NY 11101-5604,ENOB INC,A25,0.0,103618,NY,5-09 48TH AVE,11101-5604,11101.0,A25,Arts Education
617,122102,21 1ST AVE APT 18,NEW YORK,,14253,134159375,176639,36061.0,21 1ST AVE NEW YORK NY 10003-9406,CURRAN EVENTS INC,A62,155865.0,170118,NY,21 1ST AVE,10003-9406,10003.0,A62,Dance
618,122240,PO BOX 583,NEW YORK,,29869,133574230,66160,36061.0,,NEW YORK SCANDIA SYMPHONY INC,A69,32457.0,65436,NY,,10150-0583,10150.0,A69,Symphony Orchestras
619,122750,170 AVENUE C,NEW YORK,,0,134022249,0,36061.0,170 AVENUE C NEW YORK NY 10009-4206,TAMAR ROGOFF PERFORMANCE PROJECTS INC,A62,0.0,0,NY,170 AVENUE C,10009-4206,10009.0,A62,Dance
620,122861,PO BOX 36 20924,NEW YORK,,0,133901140,46580,36061.0,,NEW YORK FRIENDS OF IRELAND,A23,0.0,439,NY,,10129-0000,10129.0,A23,Cultural & Ethnic Awareness
621,123380,26715 80TH AVE,GLEN OAKS,,450,113216669,1782,36081.0,26715 80TH AVE GLEN OAKS NY 11004-1540,INDIA LATIN CATHOLIC ASSOCIATION INC,A23,0.0,450,NY,26715 80TH AVE,11004-1540,11004.0,A23,Cultural & Ethnic Awareness
622,123393,8225 5TH AVE,BROOKLYN,,9099,30452163,14596,36047.0,8225 5TH AVE BROOKLYN NY 11209-4508,ORACLE THEATRE INC,A65,3586.0,12685,NY,8225 5TH AVE,11209-4508,11209.0,A65,Theater
623,123427,C/O BALL BAKER LEAKE 122 E 42ND,NEW YORK,,13640,133559366,14812,36061.0,C/O BALL BAKER LEAKE 122 E NEW YORK NY 10168-0000,DECORATIVE ARTS SOCIETY INC,A40,5935.0,20302,NY,C/O BALL BAKER LEAKE 122 E,10168-0000,10168.0,A40,Visual Arts
624,123635,250 W 57TH ST STE 1711,NEW YORK,,70490,274831801,196731,36061.0,250 W 57TH ST NEW YORK NY 10107-1702,BROOKLYN YOUTH MUSIC PROJECT INC,A68,128784.0,199274,NY,250 W 57TH ST,10107-1702,10107.0,A68,Music
625,123674,736 BROADWAY,NEW YORK,,0,132677007,0,36061.0,736 BROADWAY NEW YORK NY 10003-9519,MARY ANTHONY DANCE THEATRE FOUNDATION INC,A62,0.0,0,NY,736 BROADWAY,10003-9519,10003.0,A62,Dance
626,123683,10159 98TH ST,OZONE PARK,,0,113407763,0,36081.0,10159 98TH ST OZONE PARK NY 11416-2528,BALLET LOS PAMPAS INC ARGENTINE TANGO AND FOLKLORE,A63,0.0,0,NY,10159 98TH ST,11416-2528,11416.0,A63,Ballet
627,123774,PO BOX 722,NEW YORK,,67537,205556809,84857,36061.0,,UNSUNGMUSICALSCO INC,A65,16746.0,84283,NY,,10159-0722,10159.0,A65,Theater
628,123882,235 ELIZABETH STREET,NEW YORK,,1544,133324991,38502,36061.0,235 ELIZABETH STREET NEW YORK NY 10012-3568,ANDREW JANNETTI & DANCERS,A65,0.0,43881,NY,235 ELIZABETH STREET,10012-3568,10012.0,A65,Theater
629,124123,294 CROWN AVE,STATEN ISLAND,,43803,133833390,31885,36085.0,294 CROWN AVE STATEN ISLAND NY 10312-2940,STATEN ISLAND SPORTS HALL OF FAME INC,A50,0.0,43840,NY,294 CROWN AVE,10312-2940,10312.0,A50,Museums
630,124239,600 MADISON AVE STE 14,NEW YORK,,0,203999018,0,36061.0,600 MADISON AVE NEW YORK NY 10022-1657,HPC INCORPORATED,A68,0.0,1646,NY,600 MADISON AVE,10022-1657,10022.0,A68,Music
631,124297,1290 AVENUE OF THE AMERICAS,NEW YORK,,100,205551607,806,36061.0,1290 AVENUE OF THE AMERICAS NEW YORK NY 10104-0101,IRISH HUNGER MEMORIAL FOUNDATION,A23,0.0,100,NY,1290 AVENUE OF THE AMERICAS,10104-0101,10104.0,A23,Cultural & Ethnic Awareness
632,124431,419 LAFAYETTE ST FL 2,NEW YORK,,80875,261589570,105179,36061.0,419 LAFAYETTE ST NEW YORK NY 10003-7033,ARTS FOR ALL INC,A20,0.0,81493,NY,419 LAFAYETTE ST,10003-7033,10003.0,A20,Arts & Culture
633,124470,32 COURT STREET,BROOKLYN,,110808,110615740,69387,36047.0,32 COURT STREET BROOKLYN NY 11201-4421,SOUL TIGERS MARCHING BAND INC,A6C,0.0,110808,NY,32 COURT STREET,11201-4421,11201.0,A6C,Bands & Ensembles
634,124548,38 W 32ND ST STE 1112,NEW YORK,,11562,760725921,121348,36061.0,38 W 32ND ST NEW YORK NY 10001-3879,KOREAN CULTURE RESEARCH INC,A23,95075.0,106637,NY,38 W 32ND ST,10001-3879,10001.0,A23,Cultural & Ethnic Awareness
635,124549,520 EAST 76TH STREET,NEW YORK,,44075,134021291,44697,36061.0,520 EAST 76TH STREET NEW YORK NY 10021-3161,RUSSIAN-AMERICAN CULTURAL CENTER,A23,5244.0,49319,NY,520 EAST 76TH STREET,10021-3161,10021.0,A23,Cultural & Ethnic Awareness
636,124602,799 BROADWAY,NEW YORK,,47198,208834354,41054,36061.0,799 BROADWAY NEW YORK NY 10003-6811,WORLD FOUNDATION FOR MUSIC ANDHEALING,A68,4993.0,52191,NY,799 BROADWAY,10003-6811,10003.0,A68,Music
637,124734,4506 SKILLMAN AVE,SUNNYSIDE,,116697,113362054,45204,36081.0,4506 SKILLMAN AVE SUNNYSIDE NY 11104-2117,TURKISH ISLAMIC CULTURAL CENTER OF QUEENS INC,A23,0.0,116729,NY,4506 SKILLMAN AVE,11104-2117,11104.0,A23,Cultural & Ethnic Awareness
638,124778,87 LAFAYETTE ST,NEW YORK,,7255,900733536,13918,36061.0,87 LAFAYETTE ST NEW YORK NY 10013-4410,CINEMINGA INTERNATIONAL INC,A20,0.0,7255,NY,87 LAFAYETTE ST,10013-4410,10013.0,A20,Arts & Culture
639,124806,244 5TH AVENUE NO 2359,NEW YORK,,14150,451581105,14230,36061.0,244 5TH AVENUE NO NEW YORK NY 10001-7604,KLUP FOUNDATION,A40,0.0,14150,NY,244 5TH AVENUE NO,10001-7604,10001.0,A40,Visual Arts
640,124807,301 W 57TH ST APT 45A,NEW YORK,,48945,455494252,50807,36061.0,301 W 57TH ST NEW YORK NY 10019-3180,OPEN FUTURE INSTITUTE,A20,0.0,48945,NY,301 W 57TH ST,10019-3180,10019.0,A20,Arts & Culture
641,124849,7 PETER COOPER ROAD,NEW YORK,,0,132867785,63325,36061.0,7 PETER COOPER ROAD NEW YORK NY 10010-6601,HIGHLIGHTS IN JAZZ,A68,58261.0,58265,NY,7 PETER COOPER ROAD,10010-6601,10010.0,A68,Music
642,124951,56 E 1ST ST,NEW YORK,,72075,202728398,71591,36061.0,56 E 1ST ST NEW YORK NY 10003-9345,LOCAL LEARNING THE NATIONAL NETWORK FOR FOLK ARTS IN EDUCATION,A25,5263.0,77338,NY,56 E 1ST ST,10003-9345,10003.0,A25,Arts Education
643,124952,621 RUTLAND RD APT 4C,BROOKLYN,,25627,112676496,42920,36047.0,621 RUTLAND RD BROOKLYN NY 11203-1716,LA TROUPE MAKANDAL INC,A24,17472.0,43246,NY,621 RUTLAND RD,11203-1716,11203.0,A24,Folk Arts
644,125570,246 W 38TH ST RM 4,NEW YORK,,75720,133913291,123646,36061.0,246 W 38TH ST NEW YORK NY 10018-9090,INTA INC,A60,54792.0,134090,NY,246 W 38TH ST,10018-9090,10018.0,A60,Performing Arts
645,125597,47 5TH AVE,NEW YORK,,27805,20581476,44004,36061.0,47 5TH AVE NEW YORK NY 10003-4679,FINLAND CENTER FOUNDATION,A20,4669.0,34506,NY,47 5TH AVE,10003-4679,10003.0,A20,Arts & Culture
646,125655,1000 RICHMOND TERRACE,STATEN ISLAND,,7237,133909562,20468,36085.0,1000 RICHMOND TERRACE STATEN ISLAND NY 10301-1114,COLUMCILLE CULTURAL CENTER INC,A20,0.0,18764,NY,1000 RICHMOND TERRACE,10301-1114,10301.0,A20,Arts & Culture
647,125873,332 BLEECKER ST,NEW YORK,,49640,263668104,86704,36061.0,332 BLEECKER ST NEW YORK NY 10014-2980,LESBIAN & GAY BIG APPLE CORPS INC,A6C,45093.0,94756,NY,332 BLEECKER ST,10014-2980,10014.0,A6C,Bands & Ensembles
648,125989,300 EAST 39TH STREET,NEW YORK,,25174,133937106,12741,36061.0,300 EAST 39TH STREET NEW YORK NY 10016-2140,HARRY SMITH ARCHIVES INC,A50,0.0,25174,NY,300 EAST 39TH STREET,10016-2140,10016.0,A50,Museums
649,126046,102 W 85TH ST APT 10H,NEW YORK,,28225,800865771,1402,36061.0,102 W 85TH ST NEW YORK NY 10024-4462,THE HORNS PROJECT INC,A68,0.0,28225,NY,102 W 85TH ST,10024-4462,10024.0,A68,Music
650,126141,292 HENRY ST,NEW YORK,,111760,510204489,58652,36061.0,292 HENRY ST NEW YORK NY 10002-4816,NATIONAL BLACK TOURING CIRCUIT INC,A65,33333.0,145093,NY,292 HENRY ST,10002-4816,10002.0,A65,Theater
651,126330,VAN BRUNT STATION BOX 150-597,BROOKLYN,,5000,10391592,51349,36047.0,VAN BRUNT STATION BOX 150-597 BROOKLYN NY 11231-0000,MAINE JAZZ CAMP,A68,45774.0,50914,NY,VAN BRUNT STATION BOX 150-597,11231-0000,11231.0,A68,Music
652,126558,83 WYCKOFF AVE APT 1B,BROOKLYN,,32277,204557408,46215,36047.0,83 WYCKOFF AVE BROOKLYN NY 11237-2944,NORTE MAAR FOR COLLABORATIVEPROJECTS IN THE ARTS,A60,8909.0,46086,NY,83 WYCKOFF AVE,11237-2944,11237.0,A60,Performing Arts
653,126572,4308 41ST ST APT 4A,SUNNYSIDE,,9567,770608611,9941,36081.0,4308 41ST ST SUNNYSIDE NY 11104-3321,LAMICRO THEATER INC,A65,2979.0,12547,NY,4308 41ST ST,11104-3321,11104.0,A65,Theater
654,126661,4118 247TH ST,DOUGLASTON,,43357,113577251,53272,36081.0,4118 247TH ST DOUGLASTON NY 11363-1639,SWORD OF LIGHT PIPE BAND INC,A6C,0.0,65682,NY,4118 247TH ST,11363-1639,11363.0,A6C,Bands & Ensembles
655,126901,30 ROCKEFELLER PLAZA 56TH FLOOR,NEW YORK,,21192,134133834,34992,36061.0,30 ROCKEFELLER PLAZA NEW YORK NY 10112-0015,HEARTHFIRE INC,A65,11905.0,38033,NY,30 ROCKEFELLER PLAZA,10112-0015,10112.0,A65,Theater
656,127019,812 BROADWAY,NEW YORK,,0,133692139,105868,36061.0,812 BROADWAY NEW YORK NY 10003-4848,LOOKING GLASS PRODUCTIONS OF NEW YORK INC,A62,121404.0,121404,NY,812 BROADWAY,10003-4848,10003.0,A62,Dance
657,127290,400 E 57TH ST APT 14B,NEW YORK,,40150,132928476,46625,36061.0,400 E 57TH ST NEW YORK NY 10022-3030,EMMATROUPE THEATRE LABORATORY,A65,0.0,40150,NY,400 E 57TH ST,10022-3030,10022.0,A65,Theater
658,127448,PO BOX 20334,BROOKLYN,,23416,112335811,38062,36047.0,,BROOKLYN HEIGHTS MUSIC SOCIETY INC,A68,8122.0,40543,NY,,11202-0334,11202.0,A68,Music
659,127658,165 E 35TH ST APT 7J,NEW YORK,,11900,133786051,44951,36061.0,165 E 35TH ST NEW YORK NY 10016-4136,SHOTGUN PRODUCTIONS INC,A65,0.0,12498,NY,165 E 35TH ST,10016-4136,10016.0,A65,Theater
660,127702,46 RIVERSIDE DR APT 2N,NEW YORK,,6420,10621206,12658,36061.0,46 RIVERSIDE DR NEW YORK NY 10024-6893,MUSIC OF THE SPHERES SOCIETY INC,A68,3797.0,10217,NY,46 RIVERSIDE DR,10024-6893,10024.0,A68,Music
661,127799,311 W 43RD ST STE 409,NEW YORK,,86500,133077443,220998,36061.0,311 W 43RD ST NEW YORK NY 10036-6026,STARET THE DIRECTORS COMPANY INC,A65,103787.0,190562,NY,311 W 43RD ST,10036-6026,10036.0,A65,Theater
662,127816,101 W 31 ST 6TH FLR,NEW YORK,,150630,260073627,211846,36061.0,101 W 31 ST NEW YORK NY 10001-3507,CREATIVE ARTS TEAM INC,A25,17680.0,168310,NY,101 W 31 ST,10001-3507,10001.0,A25,Arts Education
663,127942,415 OCEAN PARKWAY,BROOKLYN,,15400,203369800,14362,36047.0,415 OCEAN PARKWAY BROOKLYN NY 11218-4748,RABBIT HOLE ENSEMBLE INC,A6C,2623.0,18712,NY,415 OCEAN PARKWAY,11218-4748,11218.0,A6C,Bands & Ensembles
664,128146,250 W 54TH ST STE 807,NEW YORK,,48470,237343121,114861,36061.0,250 W 54TH ST NEW YORK NY 10019-5515,CITY GRAND OPERA SOCIETY INC,A6A,13946.0,62416,NY,250 W 54TH ST,10019-5515,10019.0,A6A,Opera
665,128572,3 W 65TH ST,NEW YORK,,11355,10974983,4954,36061.0,3 W 65TH ST NEW YORK NY 10023-6601,MUSIC KITCHEN - FOOD FOR THE SOUL INC,A68,0.0,11355,NY,3 W 65TH ST,10023-6601,10023.0,A68,Music
666,128582,47 2ND ST,BROOKLYN,,14520,352237400,50877,36047.0,47 2ND ST BROOKLYN NY 11231-4801,VANGELINE THEATER INC,A65,38578.0,53098,NY,47 2ND ST,11231-4801,11231.0,A65,Theater
667,128742,119 5TH AVE FL 2,NEW YORK,,29792,454529608,26009,36061.0,119 5TH AVE NEW YORK NY 10003-1007,RAISON PURE NYC LORANGERIE FOUNDATION,A25,0.0,27193,NY,119 5TH AVE,10003-1007,10003.0,A25,Arts Education
668,128997,20 JAY ST STE 740,BROOKLYN,,0,237136084,0,36047.0,20 JAY ST BROOKLYN NY 11201-8352,LENOX ARTS CENTER INC,A65,0.0,0,NY,20 JAY ST,11201-8352,11201.0,A65,Theater
669,129123,550 RIVERSIDE DR APT 41,NEW YORK,,64509,203004746,66765,36061.0,550 RIVERSIDE DR NEW YORK NY 10027-3218,DZUL DANCE INC,A62,11389.0,75898,NY,550 RIVERSIDE DR,10027-3218,10027.0,A62,Dance
670,129163,PO BOX 1284,NEW YORK,,50652,133093526,84013,36061.0,,SYLVAN WINDS INC,A68,34838.0,85511,NY,,10025-1284,10025.0,A68,Music
671,129176,100 WEST 72ND STREET,NEW YORK,,119706,542073313,112719,36061.0,100 WEST 72ND STREET NEW YORK NY 10023-3302,SAVE OUR SHIPS NEW YORK,A50,35378.0,155084,NY,100 WEST 72ND STREET,10023-3302,10023.0,A50,Museums
672,129243,260 W BROADWAY STE 5,NEW YORK,,120433,134114482,138305,36061.0,260 W BROADWAY NEW YORK NY 10013-2260,MUSIC AT THE ANTHOLOGY INC,A68,0.0,120433,NY,260 W BROADWAY,10013-2260,10013.0,A68,Music
673,129723,PHILLIPS NIZER LLP - 666 5TH AVE,NEW YORK,,56237,462746860,56077,36061.0,PHILLIPS NIZER LLP - 666 5TH AVE NEW YORK NY 10103-0000,BLUESPHERE FOUNDATION INC,A68,0.0,56237,NY,PHILLIPS NIZER LLP - 666 5TH AVE,10103-0000,10103.0,A68,Music
674,129724,339 SECOND ST,BROOKLYN,,41195,113462138,58350,36047.0,339 SECOND ST BROOKLYN NY 11215-2416,PUPPETRY ARTS THEATRE INC,A65,20155.0,61350,NY,339 SECOND ST,11215-2416,11215.0,A65,Theater
675,129940,212 W 29TH ST APT 3,NEW YORK,,10000,61267752,86830,36061.0,212 W 29TH ST NEW YORK NY 10001-5288,29TH STREET REPERTORY THEATRE INC,A65,76750.0,86750,NY,212 W 29TH ST,10001-5288,10001.0,A65,Theater
676,130251,10 W 68TH ST,NEW YORK,,109548,510185930,200819,36061.0,10 W 68TH ST NEW YORK NY 10023-6053,EARLY MUSIC FOUNDATION INC,A68,78502.0,197659,NY,10 W 68TH ST,10023-6053,10023.0,A68,Music
677,130268,3722 85TH ST APT 1,JACKSON HTS,,12772,300149811,14950,36081.0,3722 85TH ST JACKSON HTS NY 11372-7350,PERCUSSIA,A68,1425.0,14203,NY,3722 85TH ST,11372-7350,11372.0,A68,Music
678,130363,40 WORTH ST RM 824,NEW YORK,,16543,200115058,32880,36061.0,40 WORTH ST NEW YORK NY 10013-2904,THEATER MUSEUM,A50,0.0,10923,NY,40 WORTH ST,10013-2904,10013.0,A50,Museums
679,130613,C/O BROWN 925 CARLTON BLVD,STATEN ISLAND,,325,133958186,250,36085.0,C/O BROWN 925 CARLTON BLVD STATEN ISLAND NY 10312-0000,IRISH BUILDING FUND,A23,0.0,325,NY,C/O BROWN 925 CARLTON BLVD,10312-0000,10312.0,A23,Cultural & Ethnic Awareness
