,Unnamed: 0,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,ZIP,ZIP5,nteeFinal,SUBDISCIPLINE
860,33995,460 PARK AVE RM 410,NEW YORK,181465,0,133679783,372309,36061.0,460 PARK AVE NEW YORK NY 10022-1846,KOREAN EDUCATIONAL INSTITUTE,A23,376552.0,449978,NY,460 PARK AVE,10022-1846,10022.0,A23,Cultural & Ethnic Awareness
861,34017,138 N 70TH ST STE 3A,NEW YORK,0,144293,133686047,149214,36061.0,138 N 70TH ST NEW YORK NY 10023-0000,MACEDONIAN ARTS COUNCIL INC,A23,0.0,144299,NY,138 N 70TH ST,10023-0000,10023.0,A23,Cultural & Ethnic Awareness
862,34018,1674 BROADWAY,NEW YORK,30980,117375,133686239,141837,36061.0,1674 BROADWAY NEW YORK NY 10019-5838,STAGEPLAYS THEATRE COMPANY INC,A65,17850.0,137979,NY,1674 BROADWAY,10019-5838,10019.0,A65,Theater
863,34021,45 JOHN ST RM 506,NEW YORK,43366,390675,133686664,341524,36061.0,45 JOHN ST NEW YORK NY 10038-3745,TECTONIC THEATER PROJECT INC,A65,41540.0,437298,NY,45 JOHN ST,10038-3745,10038.0,A65,Theater
864,34025,311 W 43RD ST STE 307,NEW YORK,340431,505189,133687725,1174079,36061.0,311 W 43RD ST NEW YORK NY 10036-6030,MINT THEATER COMPANY INC,A65,504703.0,1070163,NY,311 W 43RD ST,10036-6030,10036.0,A65,Theater
865,34053,812 BROADWAY,NEW YORK,0,1300,133692139,84019,36061.0,812 BROADWAY NEW YORK NY 10003-4804,LOOKING GLASS PRODUCTIONS OF NEW YORK INC,A62,81585.0,82885,NY,812 BROADWAY,10003-4804,10003.0,A62,Dance
866,34056,350 5TH AVE STE 7412,NEW YORK,24000,61513,133692620,262187,36061.0,350 5TH AVE NEW YORK NY 10118-7412,DJONIBA DANCE & DRUM CENTRE LTD,A62,210737.0,272250,NY,350 5TH AVE,10118-7412,10118.0,A62,Dance
867,34063,74 WARREN ST,NEW YORK,614373,221099,133693660,1383065,36061.0,74 WARREN ST NEW YORK NY 10007-1194,CHURCH STREET SCHOOL FOR MUSIC AND ART,A25,899974.0,1195504,NY,74 WARREN ST,10007-1194,10007.0,A25,Arts Education
868,34079,138 S OXFORD ST STE 5A,BROOKLYN,167215,388222,133697027,437360,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1694,TARGET MARGIN THEATER INC,A65,57428.0,468378,NY,138 S OXFORD ST,11217-1694,11217.0,A65,Theater
869,34084,1524 HOLLYWOOD AVE,BRONX,0,129488,133697553,135178,36005.0,1524 HOLLYWOOD AVE BRONX NY 10461-6062,SCHUYLER HILL PERFORMING ARTS & CULTURAL CENTER,A60,0.0,129488,NY,1524 HOLLYWOOD AVE,10461-6062,10461.0,A60,Performing Arts
870,34085,20 E 9TH ST,NEW YORK,0,36975,133697941,8409,36061.0,20 E 9TH ST NEW YORK NY 10003-5944,EARTH CELEBRATIONS INC,A20,0.0,39050,NY,20 E 9TH ST,10003-5944,10003.0,A20,Arts & Culture
871,34089,22 HOWARD ST STE 3B,NEW YORK,0,58392,133698610,76402,36061.0,22 HOWARD ST NEW YORK NY 10013-3137,YANGTZE REPERTORY THEATRE OF AMERICA INC,A65,14939.0,73331,NY,22 HOWARD ST,10013-3137,10013.0,A65,Theater
872,34090,240 W 98TH ST 6 E,NEW YORK,0,221400,133698896,234654,36061.0,240 W 98TH ST 6 E NEW YORK NY 10025-0000,WOMEN IN JAZZ,A6C,68225.0,289837,NY,240 W 98TH ST 6 E,10025-0000,10025.0,A6C,Bands & Ensembles
873,34096,36 E 74TH ST,NEW YORK,0,30399,133699906,98527,36061.0,36 E 74TH ST NEW YORK NY 10021-2735,SHANDALEE MUSIC FESTIVAL,A68,0.0,89103,NY,36 E 74TH ST,10021-2735,10021.0,A68,Music
874,34098,456 W 37TH ST STE GROUND FLR,NEW YORK,0,30881,133700405,84874,36061.0,456 W 37TH ST STE GROUND NEW YORK NY 10018-4008,NEW PERSPECTIVES THEATRE COMPANY INC,A65,51116.0,81997,NY,456 W 37TH ST STE GROUND,10018-4008,10018.0,A65,Theater
875,34100,250 W 57TH ST STE 2502,NEW YORK,197253,16420,133700657,367138,36061.0,250 W 57TH ST NEW YORK NY 10107-2500,SIXTEEN AS ONE MUSIC INC,A68,356567.0,373042,NY,250 W 57TH ST,10107-2500,10107.0,A68,Music
876,34102,246 W 38TH ST FL 8,NEW YORK,359675,818273,133700857,1178844,36061.0,246 W 38TH ST NEW YORK NY 10018-9086,PASCAL RIOULT DANCE THEATRE INC,A62,297067.0,1199965,NY,246 W 38TH ST,10018-9086,10018.0,A62,Dance
877,34144,17 BATTERY PL STE 711,NEW YORK,0,31695,133708592,16809,36061.0,17 BATTERY PL NEW YORK NY 10004-1126,LA COMPAGNIA DE COLOMBARI INC,A65,0.0,31696,NY,17 BATTERY PL,10004-1126,10004.0,A65,Theater
878,34162,726 42ND ST,BROOKLYN,0,119500,133712843,179706,36047.0,726 42ND ST BROOKLYN NY 11232-3957,REDHAWK INDIAN ARTS COUNCIL INC,A50,42600.0,162100,NY,726 42ND ST,11232-3957,11232.0,A50,Museums
879,34168,PO BOX 20693,NEW YORK,3416,172355,133714232,184908,36061.0,,A GATHERING OF THE TRIBES INC,A20,7749.0,181813,NY,,10009-8973,10009.0,A20,Arts & Culture
880,34174,575 MADISON AVE 1006,NEW YORK,49262,77465,133715710,241298,36061.0,575 MADISON AVE NEW YORK NY 10022-2511,DANIEL FERRO VOCAL PROGRAM INC,A6B,87550.0,180101,NY,575 MADISON AVE,10022-2511,10022.0,A6B,Singing & Choral Groups
881,34176,617 W END AVE 10B,NEW YORK,0,44550,133716046,50446,36061.0,617 W END AVE NEW YORK NY 10024-1607,JUMP UP INC,A65,8695.0,53245,NY,617 W END AVE,10024-1607,10024.0,A65,Theater
882,34178,1633 BROADWAY,NEW YORK,566020,382120,133716314,1297088,36061.0,1633 BROADWAY NEW YORK NY 10019-6708,CIRCLE IN THE SQUARE THEATRE SCHOOL INC,A6E,1218315.0,1671414,NY,1633 BROADWAY,10019-6708,10019.0,A6E,Performing Arts Schools
883,34183,17-20 WHITESTONE EXWY 303,WHITESTONE,33181,434653,133716785,415963,36081.0,17-20 WHITESTONE EXWY WHITESTONE NY 11357-0000,HONG KONG DRAGON BOAT FESTIVAL I,A23,0.0,436383,NY,17-20 WHITESTONE EXWY,11357-0000,11357.0,A23,Cultural & Ethnic Awareness
884,34184,380 BROADWAY FL 4,NEW YORK,0,500,133716797,109815,36061.0,380 BROADWAY NEW YORK NY 10013-6027,ACCESS THEATRE,A65,101925.0,102492,NY,380 BROADWAY,10013-6027,10013.0,A65,Theater
885,34213,300 W 43RD ST RM 603,NEW YORK,0,105476,133723672,162440,36061.0,300 W 43RD ST NEW YORK NY 10036-6404,KOREAN TRADITIONAL PERFORMING ARTS ASSOCIATION INC,A24,58236.0,178539,NY,300 W 43RD ST,10036-6404,10036.0,A24,Folk Arts
886,34233,24 W 55TH ST STE 7B,NEW YORK,86000,0,133727987,52495,36061.0,24 W 55TH ST NEW YORK NY 10019-5320,DESIGNS FOR LEARNING INC,A40,39494.0,40434,NY,24 W 55TH ST,10019-5320,10019.0,A40,Visual Arts
887,34234,263 W 86TH ST,NEW YORK,0,10624,133728568,27382,36061.0,263 W 86TH ST NEW YORK NY 10024-3103,GOTHAM PERFORMING ARTS INC,A60,12333.0,30309,NY,263 W 86TH ST,10024-3103,10024.0,A60,Performing Arts
888,34245,520 8TH AVE FRNT 3 # STE310,NEW YORK,0,337180,133730731,859317,36061.0,520 8TH AVE FRNT 3 # NEW YORK NY 10018-4152,SARATOGA INTERNATIONAL THEATER INSTITUTE INC,A65,603694.0,954937,NY,520 8TH AVE FRNT 3 #,10018-4152,10018.0,A65,Theater
889,34259,120 BANK ST,NEW YORK,548323,29059,133735185,1600527,36061.0,120 BANK ST NEW YORK NY 10014-2126,HERBERT BERGHOF STUDIO INC,A6E,1500838.0,1560166,NY,120 BANK ST,10014-2126,10014.0,A6E,Performing Arts Schools
890,34261,107 SUFFOLK STREET,NEW YORK,200395,52600,133735337,621468,36061.0,107 SUFFOLK STREET NEW YORK NY 10002-3300,CLEMENTE SOTO VELEZ CULTURAL & EDUCATION CENTER INC,A60,1407.0,722885,NY,107 SUFFOLK STREET,10002-3300,10002.0,A60,Performing Arts
891,34282,311 W 43RD ST 5TH FLOOR,NEW YORK,0,172911,133740018,175646,36061.0,311 W 43RD ST NEW YORK NY 10036-6413,EMERGING ARTISTS THEATRE CO INC,A65,0.0,172911,NY,311 W 43RD ST,10036-6413,10036.0,A65,Theater
892,34283,226 WEST 47TH ST,NEW YORK,0,423050,133740065,0,36061.0,226 WEST 47TH ST NEW YORK NY 10036-1413,CELEBRATE BROADWAY PRESERVATION FUND INC,A65,0.0,289519,NY,226 WEST 47TH ST,10036-1413,10036.0,A65,Theater
893,34291,312 W 36TH ST FL 1,NEW YORK,209996,535741,133741268,757407,36061.0,312 W 36TH ST NEW YORK NY 10018-6494,ABINGDON THEATRE COMPANY,A65,117809.0,811710,NY,312 W 36TH ST,10018-6494,10018.0,A65,Theater
894,34327,568 GRAND ST APT J1206,NEW YORK,3235,31257,133749624,31196,36061.0,568 GRAND ST NEW YORK NY 10002-4366,JAPANESE FOLK DANCE INSTITUTE OF N Y INC,A6E,0.0,31257,NY,568 GRAND ST,10002-4366,10002.0,A6E,Performing Arts Schools
895,34346,80 HANSON PL,BROOKLYN,2390126,4464398,133753011,5198221,36047.0,80 HANSON PL BROOKLYN NY 11217-1506,SOUND PORTRAITS PRODUCTIONS INC,A68,443516.0,4908802,NY,80 HANSON PL,11217-1506,11217.0,A68,Music
896,34371,730 RIVESIDE DR,NEW YORK,0,3950,133757279,31014,36061.0,730 RIVESIDE DR NEW YORK NY 10031-2441,BLACKBERRY PRODUCTION INC,A65,25240.0,29190,NY,730 RIVESIDE DR,10031-2441,10031.0,A65,Theater
897,34377,872 GERARD AVE,BRONX,1674538,1723611,133759661,2740328,36005.0,872 GERARD AVE BRONX NY 10452-9401,DREAMYARD DRAMA PROJECT INC,A25,994128.0,2725027,NY,872 GERARD AVE,10452-9401,10452.0,A25,Arts Education
898,34380,3081 RICHMOND RD,STATEN ISLAND,4000,81166,133759761,373743,36085.0,3081 RICHMOND RD STATEN ISLAND NY 10306-1941,STATEN ISLAND BALLET THEATER INC,A63,273997.0,364119,NY,3081 RICHMOND RD,10306-1941,10306.0,A63,Ballet
899,34387,140-142 SECOND AVENUE,NEW YORK,255838,235045,133761711,429018,36061.0,140-142 SECOND AVENUE NEW YORK NY 10003-8364,FOUNDRY THEATRE INC,A65,203879.0,438924,NY,140-142 SECOND AVENUE,10003-8364,10003.0,A65,Theater
900,34394,312 W 36TH ST,NEW YORK,0,137565,133763953,194046,36061.0,312 W 36TH ST NEW YORK NY 10018-6436,THE 42ND STREET WORKSHOP INC,A65,61701.0,209675,NY,312 W 36TH ST,10018-6436,10018.0,A65,Theater
901,34419,123 BOWERY 3RD FL,NEW YORK,0,54757,133770633,38440,36061.0,123 BOWERY NEW YORK NY 10002-4938,EASTERN VIETNAM-CAMBODIA-LAOS CHINESE-DESCENT ASSOCIATION INC,A23,2016.0,52496,NY,123 BOWERY,10002-4938,10002.0,A23,Cultural & Ethnic Awareness
902,34425,100 CHURCH ST RM 1608,NEW YORK,0,39049,133771393,39791,36061.0,100 CHURCH ST NEW YORK NY 10007-2615,INTERNATIONAL EMIGRE ASSOCIATION OF ARTS & SCIENCES INC,A03,500.0,39549,NY,100 CHURCH ST,10007-2615,10007.0,A03,Professional Societies & Associations
903,34431,243 W 98TH ST APT 2B,NEW YORK,20835,0,133772154,63559,36061.0,243 W 98TH ST NEW YORK NY 10025-5566,BALLET FOR YOUNG AUDIENCES BALLET REPERTORY LTD OF NEW YORK CITY,A63,59400.0,59400,NY,243 W 98TH ST,10025-5566,10025.0,A63,Ballet
904,34441,246 W 38TH ST FL 8,NEW YORK,108198,62600,133773381,279535,36061.0,246 W 38TH ST NEW YORK NY 10018-9086,ZGD INC,A62,185790.0,251114,NY,246 W 38TH ST,10018-9086,10018.0,A62,Dance
905,34446,170 W END AVE,NEW YORK,0,55450,133775983,63065,36061.0,170 W END AVE NEW YORK NY 10023-5401,KINDRED SPIRITS FOUNDATION INC,A65,21673.0,77123,NY,170 W END AVE,10023-5401,10023.0,A65,Theater
906,34454,505 PARK AVE FL 20,NEW YORK,37702,125030,133777395,189643,36061.0,505 PARK AVE NEW YORK NY 10022-9306,AMERICAN FRIENDS OF THE STATE HERMITAGE MUSEUM INC,A54,30136.0,160251,NY,505 PARK AVE,10022-9306,10022.0,A54,History Museums
907,34461,939 8TH AVE APT 301,NEW YORK,295890,959445,133779197,700984,36061.0,939 8TH AVE NEW YORK NY 10019-4205,LARK THEATRE COMPANY INC,A65,8927.0,980019,NY,939 8TH AVE,10019-4205,10019.0,A65,Theater
908,34469,557 BROADWAY,NEW YORK,897941,2738356,133780998,2696475,36061.0,557 BROADWAY NEW YORK NY 10012-3962,ALLIANCE FOR YOUNG ARTISTS & WRITERS INC,A25,291167.0,3102355,NY,557 BROADWAY,10012-3962,10012.0,A25,Arts Education
909,34480,PO BOX 88,NEW YORK,0,29810,133782934,44026,36061.0,,SIX FIGURES INC,A65,13421.0,43231,NY,,10024-0088,10024.0,A65,Theater
910,34493,165 E 35TH ST APT 7J,NEW YORK,10770,158469,133786051,101947,36061.0,165 E 35TH ST NEW YORK NY 10016-4136,SHOTGUN PRODUCTIONS INC,A65,22339.0,186310,NY,165 E 35TH ST,10016-4136,10016.0,A65,Theater
911,34495,512 7TH AVENUE 43RD FLR,NEW YORK,740094,2469229,133786747,1952667,36061.0,512 7TH AVENUE NEW YORK NY 10018-4603,RUSH PHILANTHROPIC ARTS FOUNDATION,A12,0.0,1704750,NY,512 7TH AVENUE,10018-4603,10018.0,A12,Fund Raising & Fund Distribution
912,34502,138 S OXFORD ST STE 2D,BROOKLYN,211245,232141,133787877,360523,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1694,ELEVATOR REPAIR SERVICE THEATER INC,A65,192810.0,426039,NY,138 S OXFORD ST,11217-1694,11217.0,A65,Theater
913,34510,2 RIVERSIDE DR APT 2C,NEW YORK,0,119130,133789627,46704,36061.0,2 RIVERSIDE DR NEW YORK NY 10023-2524,TEATRO GRATTACIELO,A6A,16837.0,136852,NY,2 RIVERSIDE DR,10023-2524,10023.0,A6A,Opera
914,34511,6 PENNYFIELD AVE,BRONX,0,46488,133789884,56776,36005.0,6 PENNYFIELD AVE BRONX NY 10465-4127,MARITIME INDUSTRY MUSEUM AT FORT SCHUYLER,A54,33934.0,108667,NY,6 PENNYFIELD AVE,10465-4127,10465.0,A54,History Museums
915,34515,7 WORLD TRADE CTR 250 GREENWICH ST,NEW YORK,606718,651591,133790835,1138543,36061.0,7 WORLD TRADE CTR 250 GREENWICH ST NEW YORK NY 10007-0000,COMPLEXIONS-A CONCEPT IN DANCE,A62,688839.0,1340705,NY,7 WORLD TRADE CTR 250 GREENWICH ST,10007-0000,10007.0,A62,Dance
916,34531,244 W 54TH ST STE 602,NEW YORK,49268,55224,133793888,335692,36061.0,244 W 54TH ST NEW YORK NY 10019-5515,FRENCH CONSERVATORY OF MUSIC INC,A6E,214019.0,302563,NY,244 W 54TH ST,10019-5515,10019.0,A6E,Performing Arts Schools
917,34545,99 PARK AVE UNIT 280,NEW YORK,0,0,133798151,47250,36061.0,99 PARK AVE UNIT NEW YORK NY 10016-1601,PERSIAN LANGUAGE INSTITUTE INC,A25,31270.0,31306,NY,99 PARK AVE UNIT,10016-1601,10016.0,A25,Arts Education
918,34548,NUMBER STREET SURE OR ROOM NUMBER,BROOKLYN,1461226,2505947,133798344,4685097,36047.0,NUMBER STREET SURE OR BROOKLYN NY 11213-0000,JEWISH CHILDRENS MUSEUM,A52,460748.0,3277981,NY,NUMBER STREET SURE OR,11213-0000,11213.0,A52,Children's Museums
919,34550,2373 BROADWAY APT 802,NEW YORK,0,32883,133798373,64971,36061.0,2373 BROADWAY NEW YORK NY 10024-2835,UNTITLED THEATER COMPANY NO 61 LTD,A65,19614.0,53493,NY,2373 BROADWAY,10024-2835,10024.0,A65,Theater
920,34554,204 E 11 ST 223,NEW YORK,0,0,133799191,175123,36061.0,204 E 11 ST NEW YORK NY 10003-7301,ABSOLUTE ENSEMBLE LTD,A6C,222374.0,226565,NY,204 E 11 ST,10003-7301,10003.0,A6C,Bands & Ensembles
921,34571,2141 MULINER AVE,BRONX,0,35125,133802120,34355,36005.0,2141 MULINER AVE BRONX NY 10462-2002,BRONX SYMPHONY ORCHESTRA INC,A60,0.0,35215,NY,2141 MULINER AVE,10462-2002,10462.0,A60,Performing Arts
922,34578,60 E 8TH ST APT 4J,NEW YORK,0,31101,133803693,67171,36061.0,60 E 8TH ST NEW YORK NY 10003-6515,LOCO-MOTION DANCE THEATRE FOR CHILDREN INC,A62,39497.0,70598,NY,60 E 8TH ST,10003-6515,10003.0,A62,Dance
923,34589,59-61 EAST 4TH ST STE 4,NEW YORK,40275,91846,133805585,201610,36061.0,59-61 EAST 4TH ST NEW YORK NY 10001-0000,TEATRO CIRCULO LTD,A65,159845.0,251691,NY,59-61 EAST 4TH ST,10001-0000,10001.0,A65,Theater
924,34593,100 PARK TER W APT 5G,NEW YORK,77058,5900,133806279,89903,36061.0,100 PARK TER W NEW YORK NY 10034-1345,MANHATTAN CHAMBER ORCHESTRA INC,A68,86156.0,92088,NY,100 PARK TER W,10034-1345,10034.0,A68,Music
925,34627,140 2ND AVE STE 503,NEW YORK,92009,134625,133812712,279091,36061.0,140 2ND AVE NEW YORK NY 10003-8384,ART SWEATS INC,A62,176069.0,310694,NY,140 2ND AVE,10003-8384,10003.0,A62,Dance
926,34628,321 W 44TH ST STE 603,NEW YORK,60000,210158,133813143,253748,36061.0,321 W 44TH ST NEW YORK NY 10036-5455,DRAMA DEPT INCORPORATED,A65,9421.0,221764,NY,321 W 44TH ST,10036-5455,10036.0,A65,Theater
927,34634,115 E 89TH ST APT 5A,NEW YORK,0,80833,133817494,48364,36061.0,115 E 89TH ST NEW YORK NY 10128-1527,AMERICAN FRIENDS OF THE MEDEM LIBRARY INCORPORATED,A23,0.0,80980,NY,115 E 89TH ST,10128-1527,10128.0,A23,Cultural & Ethnic Awareness
928,34640,400 W 43RD ST APT 19D,NEW YORK,15000,81435,133818345,196228,36061.0,400 W 43RD ST NEW YORK NY 10036-6311,AMERICAN OPERA MUSICAL THEATER CO INC,A6A,146437.0,236559,NY,400 W 43RD ST,10036-6311,10036.0,A6A,Opera
929,34641,54A SHARON ST,BROOKLYN,0,92214,133819482,79142,36047.0,54A SHARON ST BROOKLYN NY 11211-2604,PHILIPPINE NURSES ASSOCIATION INC,A23,8482.0,101935,NY,54A SHARON ST,11211-2604,11211.0,A23,Cultural & Ethnic Awareness
930,34676,220 W 93RD ST APT 6C,NEW YORK,0,31011,133829236,62416,36061.0,220 W 93RD ST NEW YORK NY 10025-7484,INFINITY DANCE THEATER COMPANY LTD,A62,4685.0,35696,NY,220 W 93RD ST,10025-7484,10025.0,A62,Dance
931,34702,55 N MOORE ST,NEW YORK,0,50192,133835811,84154,36061.0,55 N MOORE ST NEW YORK NY 10013-2349,RACING THOUGHTS INC,A62,19477.0,69813,NY,55 N MOORE ST,10013-2349,10013.0,A62,Dance
932,34709,131 PERRY STREET,NEW YORK,131170,301787,133836585,350226,36061.0,131 PERRY STREET NEW YORK NY 10014-6241,BANG GROUP INC,A62,52252.0,354039,NY,131 PERRY STREET,10014-6241,10014.0,A62,Dance
933,34711,526 W 26TH ST RM 824,NEW YORK,135993,383442,133837466,428773,36061.0,526 W 26TH ST NEW YORK NY 10001-5538,INTERNATIONAL PRINT CENTER NEW YORK,A40,0.0,387455,NY,526 W 26TH ST,10001-5538,10001.0,A40,Visual Arts
934,34715,422 W 57TH ST,NEW YORK,0,24983,133837753,74363,36061.0,422 W 57TH ST NEW YORK NY 10019-3051,LOOKING GLASS THEATER INC,A65,43041.0,68024,NY,422 W 57TH ST,10019-3051,10019.0,A65,Theater
935,34719,246 W 38TH ST RM 4,NEW YORK,123297,173737,133838879,268658,36061.0,246 W 38TH ST NEW YORK NY 10018-5805,THRESHOLD DANCE PROJECTS INC,A62,64129.0,244557,NY,246 W 38TH ST,10018-5805,10018.0,A62,Dance
936,34724,410 W 42ND ST 4E2,NEW YORK,125445,196748,133839702,468948,36061.0,410 W 42ND ST NEW YORK NY 10036-6809,EARLY STAGES PROGRAM INC,A20,188229.0,397477,NY,410 W 42ND ST,10036-6809,10036.0,A20,Arts & Culture
937,34750,323 EAST 79TH STREET,NEW YORK,0,0,133844615,225822,36061.0,323 EAST 79TH STREET NEW YORK NY 10075-0922,FIRST HUNGARIAN LITERARY SOCIETY INCORPORATED,A23,68456.0,279674,NY,323 EAST 79TH STREET,10075-0922,10075.0,A23,Cultural & Ethnic Awareness
938,34752,PO BOX 1052,NEW YORK,0,22500,133844997,28700,36061.0,,AMERICAN MUSICIAN FOUNDATION INC,A68,0.0,29500,NY,,10150-1052,10150.0,A68,Music
939,34754,423 W 46TH ST,NEW YORK,34321,74824,133845307,154385,36061.0,423 W 46TH ST NEW YORK NY 10036-3510,PECCADILLO THEATER COMPANY INC,A65,54808.0,191938,NY,423 W 46TH ST,10036-3510,10036.0,A65,Theater
940,34755,410 PARK AVE 12TH FLR,NEW YORK,156786,765654,133845366,790797,36061.0,410 PARK AVE NEW YORK NY 10022-4407,MEDICI ARCHIVE PROJECT INC,A50,0.0,787654,NY,410 PARK AVE,10022-4407,10022.0,A50,Museums
941,34779,PO BOX 328,NEW YORK,0,33525,133852546,2100,36061.0,,JUGGERNAUT THEATRE COMPANY LTD,A65,0.0,33525,NY,,10113-0328,10113.0,A65,Theater
942,34780,453 BROOME ST APT 4C,NEW YORK,0,282637,133852592,535392,36061.0,453 BROOME ST NEW YORK NY 10013-2672,BUILDERS ASSOCIATION INC,A65,232952.0,518924,NY,453 BROOME ST,10013-2672,10013.0,A65,Theater
943,34787,104 E 126TH ST APT 2C,NEW YORK,204207,472045,133853627,449744,36061.0,104 E 126TH ST NEW YORK NY 10035-1621,THE NATIONAL JAZZ MUSEUM IN HARLEM,A50,17309.0,536168,NY,104 E 126TH ST,10035-1621,10035.0,A50,Museums
944,34799,36 BATTERY PL,NEW YORK,32045,69889,133857441,90453,36061.0,36 BATTERY PL NEW YORK NY 10280-1502,AUSCHWITZ JEWISH CENTER FOUNDATION INC,A54,0.0,69889,NY,36 BATTERY PL,10280-1502,10280.0,A54,History Museums
945,34815,443 E 115TH ST,NEW YORK,269780,569014,133859737,1008062,36061.0,443 E 115TH ST NEW YORK NY 10029-1702,NATIONAL MUSEUM OF CATHOLIC ART AND HISTORY,A54,0.0,574078,NY,443 E 115TH ST,10029-1702,10029.0,A54,History Museums
946,34830,315 W 86TH ST APT 4E,NEW YORK,0,133077,133862351,188396,36061.0,315 W 86TH ST NEW YORK NY 10024-3108,GREAT SMALL WORKS INC,A65,73279.0,206356,NY,315 W 86TH ST,10024-3108,10024.0,A65,Theater
947,34831,1155 AVENUE OF THE AMERICAS,NEW YORK,280880,601393,133862422,587030,36061.0,1155 AVENUE OF THE AMERICAS NEW YORK NY 10036-2711,CHASHAMA INC,A60,132111.0,733524,NY,1155 AVENUE OF THE AMERICAS,10036-2711,10036.0,A60,Performing Arts
948,34838,29 BROADWAY STE 600,NEW YORK,0,1877500,133863135,922174,36061.0,29 BROADWAY NEW YORK NY 10006-3201,CYCLADIC ART FOUNDATION,A12,0.0,1934782,NY,29 BROADWAY,10006-3201,10006.0,A12,Fund Raising & Fund Distribution
949,34839,15 W 16TH ST,NEW YORK,2475124,6021784,133863344,8656450,36061.0,15 W 16TH ST NEW YORK NY 10011-6301,CENTER FOR JEWISH HISTORY INC,A23,753562.0,7625192,NY,15 W 16TH ST,10011-6301,10011.0,A23,Cultural & Ethnic Awareness
950,34861,2804 THIRD AVENUE,BRONX,0,0,133869493,763367,36005.0,2804 THIRD AVENUE BRONX NY 10455-4000,NATIONAL PUERTO RICAN DAY PARADE INC,A23,627012.0,627953,NY,2804 THIRD AVENUE,10455-4000,10455.0,A23,Cultural & Ethnic Awareness
951,34908,401 W 24TH ST APT 8,NEW ORK,0,21113,133880426,39002,36061.0,401 W 24TH ST NEW ORK NY 10011-1241,TERRANOVA PRODUCTIONS,A65,13899.0,35022,NY,401 W 24TH ST,10011-1241,10011.0,A65,Theater
952,34911,330 W 38TH ST RM 1403,NEW YORK,303472,243160,133880953,767715,36061.0,330 W 38TH ST NEW YORK NY 10018-2941,STORYVILLE CENTER FOR THE SPOKEN WORD INC,A65,552889.0,834053,NY,330 W 38TH ST,10018-2941,10018.0,A65,Theater
953,34913,PO BOX 917,BRONX,0,4508,133882139,39170,36005.0,,BRONX PUERTO RICAN DAY PARADE INC,A23,0.0,27287,NY,,10455-0917,10455.0,A23,Cultural & Ethnic Awareness
954,34914,39 BATTERY PL,NEW YORK,228502,142250,133882190,603044,36061.0,39 BATTERY PL NEW YORK NY 10280-1501,SKYSCRAPER MUSEUM,A54,261402.0,661323,NY,39 BATTERY PL,10280-1501,10280.0,A54,History Museums
955,34933,444 MADISON AVENUE STE 2800,NEW YORK,0,0,133886891,2203,36061.0,444 MADISON AVENUE NEW YORK NY 10022-6903,AMERICAN FRIENDS OF FLAMENCO INC,A62,0.0,4198,NY,444 MADISON AVENUE,10022-6903,10022.0,A62,Dance
956,34942,33 W 60TH ST FL 11,NEW YORK,13867820,18304207,133888641,36339953,36061.0,33 W 60TH ST NEW YORK NY 10023-7905,JAZZ AT LINCOLN CENTER INC,A68,15892890.0,34900665,NY,33 W 60TH ST,10023-7905,10023.0,A68,Music
957,34956,2234 3RD AVE 2ND FLR,NEW YORK,41974,5000,133891881,242714,36061.0,2234 3RD AVE NEW YORK NY 10035-2904,UPTOWN DANCE ACADEMY INC,A25,239963.0,244963,NY,2234 3RD AVE,10035-2904,10035.0,A25,Arts Education
958,34967,412 W 42ND ST STE 4E3,NEW YORK,5846,134189,133894009,135013,36061.0,412 W 42ND ST NEW YORK NY 10036-0000,ALCHEMY THEATRE COMPANY OF MANHATTAN INC,A65,7064.0,141253,NY,412 W 42ND ST,10036-0000,10036.0,A65,Theater
959,34972,2440 BROADWAY SUITE 197,NEW YORK,5740,37000,133895528,93302,36061.0,2440 BROADWAY NEW YORK NY 10024-1158,MELTING POT THEATRE CO,A65,22000.0,66535,NY,2440 BROADWAY,10024-1158,10024.0,A65,Theater
960,34979,232 THIRD STREET DOA,BROOKLYN,0,80020,133896400,133172,36047.0,232 THIRD STREET DOA BROOKLYN NY 11215-0000,J MANDLE PERFORMANCE INC,A65,20052.0,116816,NY,232 THIRD STREET DOA,11215-0000,11215.0,A65,Theater
961,34995,49 BLEECKER ST APT 602,NEW YORK,831974,789754,133898892,1728596,36061.0,49 BLEECKER ST NEW YORK NY 10012-2481,CULTURE PROJECT,A02,711260.0,1519720,NY,49 BLEECKER ST,10012-2481,10012.0,A02,Management & Technical Assistance
962,35003,45 E 33RD ST,NEW YORK,0,53740,133900360,98438,36061.0,45 E 33RD ST NEW YORK NY 10016-5336,SECOND CENTURY FUND OF THE WORKMENS CIRCLE INCORPORATED,A23,0.0,100097,NY,45 E 33RD ST,10016-5336,10016.0,A23,Cultural & Ethnic Awareness
